transaction_id,transaction_type,sales_order_id,purchase_order_id,created_at,last_updated
991,SALE,599,,2023-01-31 08:20:10.028000,2023-01-31 08:20:10.028000
992,PURCHASE,,393,2023-01-31 08:39:09.908000,2023-01-31 08:39:09.908000
993,PURCHASE,,394,2023-01-31 08:48:10.217000,2023-01-31 08:48:10.217000
994,SALE,600,,2023-01-31 08:51:09.801000,2023-01-31 08:51:09.801000
995,SALE,601,,2023-01-31 09:05:10.019000,2023-01-31 09:05:10.019000
996,SALE,602,,2023-01-31 09:17:10.382000,2023-01-31 09:17:10.382000
997,SALE,603,,2023-01-31 09:18:09.769000,2023-01-31 09:18:09.769000
998,SALE,604,,2023-01-31 09:20:10.058000,2023-01-31 09:20:10.058000
999,PURCHASE,,395,2023-01-31 09:24:10.385000,2023-01-31 09:24:10.385000
1000,SALE,605,,2023-01-31 09:38:09.855000,2023-01-31 09:38:09.855000
1001,SALE,606,,2023-01-31 09:45:10.362000,2023-01-31 09:45:10.362000
1002,SALE,607,,2023-01-31 09:49:09.930000,2023-01-31 09:49:09.930000
1003,SALE,608,,2023-01-31 10:43:10.631000,2023-01-31 10:43:10.631000
1004,SALE,609,,2023-01-31 10:45:10.443000,2023-01-31 10:45:10.443000
1005,SALE,610,,2023-01-31 10:52:10.200000,2023-01-31 10:52:10.200000
1006,SALE,611,,2023-01-31 10:57:10.082000,2023-01-31 10:57:10.082000
1007,SALE,612,,2023-01-31 11:34:10.038000,2023-01-31 11:34:10.038000
1008,PURCHASE,,396,2023-01-31 12:19:09.951000,2023-01-31 12:19:09.951000
1009,PURCHASE,,397,2023-01-31 12:25:10.171000,2023-01-31 12:25:10.171000
1010,SALE,613,,2023-01-31 13:41:10.315000,2023-01-31 13:41:10.315000
1011,SALE,614,,2023-01-31 13:46:09.812000,2023-01-31 13:46:09.812000
1012,SALE,615,,2023-01-31 14:05:10.361000,2023-01-31 14:05:10.361000
1013,SALE,616,,2023-01-31 14:16:10.067000,2023-01-31 14:16:10.067000
1014,SALE,617,,2023-01-31 14:25:10.177000,2023-01-31 14:25:10.177000
1015,SALE,618,,2023-01-31 15:19:10.345000,2023-01-31 15:19:10.345000
1016,PURCHASE,,398,2023-01-31 15:24:10.330000,2023-01-31 15:24:10.330000
1017,SALE,619,,2023-01-31 15:52:09.759000,2023-01-31 15:52:09.759000
1018,SALE,620,,2023-01-31 16:15:10.313000,2023-01-31 16:15:10.313000
1019,SALE,621,,2023-01-31 16:59:10.158000,2023-01-31 16:59:10.158000
1020,PURCHASE,,399,2023-01-31 17:35:10.125000,2023-01-31 17:35:10.125000
1021,SALE,622,,2023-01-31 17:42:10.181000,2023-01-31 17:42:10.181000
1022,SALE,623,,2023-01-31 18:18:10.075000,2023-01-31 18:18:10.075000
1023,PURCHASE,,400,2023-01-31 18:24:10.289000,2023-01-31 18:24:10.289000
1024,PURCHASE,,401,2023-01-31 18:46:10.354000,2023-01-31 18:46:10.354000
1025,PURCHASE,,402,2023-01-31 18:57:10.167000,2023-01-31 18:57:10.167000
1026,PURCHASE,,403,2023-02-01 08:12:10.384000,2023-02-01 08:12:10.384000
1027,SALE,624,,2023-02-01 09:05:10.127000,2023-02-01 09:05:10.127000
1028,PURCHASE,,404,2023-02-01 09:08:10.213000,2023-02-01 09:08:10.213000
1029,SALE,625,,2023-02-01 09:14:10.028000,2023-02-01 09:14:10.028000
1030,SALE,626,,2023-02-01 09:21:10.342000,2023-02-01 09:21:10.342000
1031,SALE,627,,2023-02-01 09:34:10.094000,2023-02-01 09:34:10.094000
1032,SALE,628,,2023-02-01 10:00:09.882000,2023-02-01 10:00:09.882000
1033,SALE,629,,2023-02-01 10:23:10.105000,2023-02-01 10:23:10.105000
1034,SALE,630,,2023-02-01 10:26:10.360000,2023-02-01 10:26:10.360000
1035,SALE,631,,2023-02-01 10:32:10.203000,2023-02-01 10:32:10.203000
1036,SALE,632,,2023-02-01 10:37:09.840000,2023-02-01 10:37:09.840000
1037,SALE,633,,2023-02-01 10:49:10.272000,2023-02-01 10:49:10.272000
1038,SALE,634,,2023-02-01 11:23:10.126000,2023-02-01 11:23:10.126000
1039,SALE,635,,2023-02-01 11:44:10.007000,2023-02-01 11:44:10.007000
1040,SALE,636,,2023-02-01 11:53:10.217000,2023-02-01 11:53:10.217000
1041,SALE,637,,2023-02-01 12:16:10.255000,2023-02-01 12:16:10.255000
1042,SALE,638,,2023-02-01 12:17:10.274000,2023-02-01 12:17:10.274000
1043,PURCHASE,,405,2023-02-01 12:20:10.050000,2023-02-01 12:20:10.050000
1044,SALE,639,,2023-02-01 12:25:10.424000,2023-02-01 12:25:10.424000
1045,PURCHASE,,406,2023-02-01 12:51:10.194000,2023-02-01 12:51:10.194000
1046,SALE,640,,2023-02-01 12:59:10.159000,2023-02-01 12:59:10.159000
1047,SALE,641,,2023-02-01 13:00:09.886000,2023-02-01 13:00:09.886000
1048,PURCHASE,,407,2023-02-01 13:11:10.262000,2023-02-01 13:11:10.262000
1049,PURCHASE,,408,2023-02-01 13:57:10.342000,2023-02-01 13:57:10.342000
1050,SALE,642,,2023-02-01 14:00:09.927000,2023-02-01 14:00:09.927000
1051,PURCHASE,,409,2023-02-01 14:24:10.375000,2023-02-01 14:24:10.375000
1052,SALE,643,,2023-02-01 14:35:10.149000,2023-02-01 14:35:10.149000
1053,SALE,644,,2023-02-01 14:37:10.042000,2023-02-01 14:37:10.042000
1054,PURCHASE,,410,2023-02-01 14:47:09.720000,2023-02-01 14:47:09.720000
1055,SALE,645,,2023-02-01 16:29:10.336000,2023-02-01 16:29:10.336000
1056,SALE,646,,2023-02-01 16:34:10.149000,2023-02-01 16:34:10.149000
1057,PURCHASE,,411,2023-02-01 16:51:10.427000,2023-02-01 16:51:10.427000
1058,SALE,647,,2023-02-01 17:43:10.031000,2023-02-01 17:43:10.031000
1059,SALE,648,,2023-02-01 18:10:10.174000,2023-02-01 18:10:10.174000
1060,SALE,649,,2023-02-01 18:14:10.518000,2023-02-01 18:14:10.518000
1061,SALE,650,,2023-02-01 18:30:10.122000,2023-02-01 18:30:10.122000
1062,SALE,651,,2023-02-02 08:05:10.010000,2023-02-02 08:05:10.010000
1063,SALE,652,,2023-02-02 09:42:10.050000,2023-02-02 09:42:10.050000
1064,SALE,653,,2023-02-02 09:46:10.205000,2023-02-02 09:46:10.205000
1065,SALE,654,,2023-02-02 09:49:09.907000,2023-02-02 09:49:09.907000
1066,SALE,655,,2023-02-02 10:46:10.323000,2023-02-02 10:46:10.323000
1067,SALE,656,,2023-02-02 11:31:10.257000,2023-02-02 11:31:10.257000
1068,SALE,657,,2023-02-02 11:42:10.061000,2023-02-02 11:42:10.061000
1069,SALE,658,,2023-02-02 11:57:10.192000,2023-02-02 11:57:10.192000
1070,PURCHASE,,412,2023-02-02 12:08:09.979000,2023-02-02 12:08:09.979000
1071,PURCHASE,,413,2023-02-02 12:11:10.091000,2023-02-02 12:11:10.091000
1072,PURCHASE,,414,2023-02-02 12:55:10.059000,2023-02-02 12:55:10.059000
1073,SALE,659,,2023-02-02 13:02:10.215000,2023-02-02 13:02:10.215000
1074,SALE,660,,2023-02-02 13:09:10.157000,2023-02-02 13:09:10.157000
1075,PURCHASE,,415,2023-02-02 13:48:10.147000,2023-02-02 13:48:10.147000
1076,PURCHASE,,416,2023-02-02 13:57:10.167000,2023-02-02 13:57:10.167000
1077,PURCHASE,,417,2023-02-02 14:14:09.921000,2023-02-02 14:14:09.921000
1078,SALE,661,,2023-02-02 14:21:10.247000,2023-02-02 14:21:10.247000
1079,SALE,662,,2023-02-02 14:50:10.288000,2023-02-02 14:50:10.288000
1080,PURCHASE,,418,2023-02-02 15:01:10.672000,2023-02-02 15:01:10.672000
1081,SALE,663,,2023-02-02 15:44:09.779000,2023-02-02 15:44:09.779000
1082,SALE,664,,2023-02-02 15:46:10.272000,2023-02-02 15:46:10.272000
1083,SALE,665,,2023-02-02 16:21:10.084000,2023-02-02 16:21:10.084000
1084,PURCHASE,,419,2023-02-02 16:49:10.229000,2023-02-02 16:49:10.229000
1085,PURCHASE,,420,2023-02-02 16:56:09.999000,2023-02-02 16:56:09.999000
1086,SALE,666,,2023-02-02 17:02:09.860000,2023-02-02 17:02:09.860000
1087,SALE,667,,2023-02-02 17:22:10.389000,2023-02-02 17:22:10.389000
1088,SALE,668,,2023-02-02 17:28:09.908000,2023-02-02 17:28:09.908000
1089,SALE,669,,2023-02-02 17:43:10.113000,2023-02-02 17:43:10.113000
1090,PURCHASE,,421,2023-02-02 17:56:09.815000,2023-02-02 17:56:09.815000
1091,PURCHASE,,422,2023-02-02 18:04:10.019000,2023-02-02 18:04:10.019000
1092,SALE,670,,2023-02-03 08:34:10.178000,2023-02-03 08:34:10.178000
1093,PURCHASE,,423,2023-02-03 08:37:10.145000,2023-02-03 08:37:10.145000
1094,SALE,671,,2023-02-03 08:59:10.131000,2023-02-03 08:59:10.131000
1095,PURCHASE,,424,2023-02-03 09:52:10.096000,2023-02-03 09:52:10.096000
1096,PURCHASE,,425,2023-02-03 10:01:10.382000,2023-02-03 10:01:10.382000
1097,SALE,672,,2023-02-03 10:07:09.727000,2023-02-03 10:07:09.727000
1098,PURCHASE,,426,2023-02-03 10:50:10.431000,2023-02-03 10:50:10.431000
1099,SALE,673,,2023-02-03 11:18:09.804000,2023-02-03 11:18:09.804000
1100,PURCHASE,,427,2023-02-03 11:59:10.021000,2023-02-03 11:59:10.021000
1101,PURCHASE,,428,2023-02-03 12:33:10.140000,2023-02-03 12:33:10.140000
1102,PURCHASE,,429,2023-02-03 13:52:10.366000,2023-02-03 13:52:10.366000
1103,PURCHASE,,430,2023-02-03 14:43:10.289000,2023-02-03 14:43:10.289000
1104,SALE,674,,2023-02-03 15:08:10.349000,2023-02-03 15:08:10.349000
1105,PURCHASE,,431,2023-02-03 16:03:09.873000,2023-02-03 16:03:09.873000
1106,SALE,675,,2023-02-03 16:36:10.097000,2023-02-03 16:36:10.097000
1107,PURCHASE,,432,2023-02-03 16:40:10.269000,2023-02-03 16:40:10.269000
1108,SALE,676,,2023-02-03 17:36:10.454000,2023-02-03 17:36:10.454000
1109,SALE,677,,2023-02-03 17:50:10.336000,2023-02-03 17:50:10.336000
1110,PURCHASE,,433,2023-02-03 17:52:09.842000,2023-02-03 17:52:09.842000
1111,SALE,678,,2023-02-03 17:56:10.120000,2023-02-03 17:56:10.120000
1112,SALE,679,,2023-02-03 18:01:10.515000,2023-02-03 18:01:10.515000
1113,SALE,680,,2023-02-03 18:28:09.853000,2023-02-03 18:28:09.853000
1114,SALE,681,,2023-02-03 18:37:10.370000,2023-02-03 18:37:10.370000
1115,SALE,682,,2023-02-06 08:00:13.278000,2023-02-06 08:00:13.278000
1116,PURCHASE,,434,2023-02-06 08:16:10.278000,2023-02-06 08:16:10.278000
1117,SALE,683,,2023-02-06 08:42:10.375000,2023-02-06 08:42:10.375000
1118,SALE,684,,2023-02-06 08:45:10.228000,2023-02-06 08:45:10.228000
1119,SALE,685,,2023-02-06 08:47:10.084000,2023-02-06 08:47:10.084000
1120,SALE,686,,2023-02-06 08:51:10.060000,2023-02-06 08:51:10.060000
1121,PURCHASE,,435,2023-02-06 08:54:10.124000,2023-02-06 08:54:10.124000
1122,SALE,687,,2023-02-06 08:55:09.934000,2023-02-06 08:55:09.934000
1123,SALE,688,,2023-02-06 09:25:10.324000,2023-02-06 09:25:10.324000
1124,SALE,689,,2023-02-06 09:39:10.046000,2023-02-06 09:39:10.046000
1125,SALE,690,,2023-02-06 10:00:10.206000,2023-02-06 10:00:10.206000
1126,SALE,691,,2023-02-06 11:10:10.149000,2023-02-06 11:10:10.149000
1127,SALE,692,,2023-02-06 11:47:10.235000,2023-02-06 11:47:10.235000
1128,SALE,693,,2023-02-06 11:53:09.783000,2023-02-06 11:53:09.783000
1129,SALE,694,,2023-02-06 11:55:10.231000,2023-02-06 11:55:10.231000
1130,SALE,695,,2023-02-06 12:28:09.758000,2023-02-06 12:28:09.758000
1131,SALE,696,,2023-02-06 12:32:10.294000,2023-02-06 12:32:10.294000
1132,PURCHASE,,436,2023-02-06 12:36:09.881000,2023-02-06 12:36:09.881000
1133,SALE,697,,2023-02-06 13:12:10.247000,2023-02-06 13:12:10.247000
1134,SALE,698,,2023-02-06 13:19:09.699000,2023-02-06 13:19:09.699000
1135,SALE,699,,2023-02-06 13:26:09.834000,2023-02-06 13:26:09.834000
1136,SALE,700,,2023-02-06 13:56:10.251000,2023-02-06 13:56:10.251000
1137,SALE,701,,2023-02-06 14:06:09.944000,2023-02-06 14:06:09.944000
1138,SALE,702,,2023-02-06 14:21:10.117000,2023-02-06 14:21:10.117000
1139,SALE,703,,2023-02-06 14:30:10.141000,2023-02-06 14:30:10.141000
1140,PURCHASE,,437,2023-02-06 14:34:09.855000,2023-02-06 14:34:09.855000
1141,PURCHASE,,438,2023-02-06 15:01:09.831000,2023-02-06 15:01:09.831000
1142,SALE,704,,2023-02-06 15:05:10.120000,2023-02-06 15:05:10.120000
1143,SALE,705,,2023-02-06 15:55:10.506000,2023-02-06 15:55:10.506000
1144,PURCHASE,,439,2023-02-06 16:20:10.217000,2023-02-06 16:20:10.217000
1145,SALE,706,,2023-02-06 16:32:10.054000,2023-02-06 16:32:10.054000
1146,PURCHASE,,440,2023-02-06 16:37:10.143000,2023-02-06 16:37:10.143000
1147,PURCHASE,,441,2023-02-06 17:41:10.192000,2023-02-06 17:41:10.192000
1148,SALE,707,,2023-02-06 18:11:09.887000,2023-02-06 18:11:09.887000
1149,SALE,708,,2023-02-06 18:45:10.250000,2023-02-06 18:45:10.250000
1150,SALE,709,,2023-02-06 18:47:10.324000,2023-02-06 18:47:10.324000
1151,SALE,710,,2023-02-06 18:48:10.131000,2023-02-06 18:48:10.131000
1152,SALE,711,,2023-02-06 18:57:10.434000,2023-02-06 18:57:10.434000
1153,PURCHASE,,442,2023-02-06 18:58:10.501000,2023-02-06 18:58:10.501000
1154,SALE,712,,2023-02-07 08:11:10.204000,2023-02-07 08:11:10.204000
1155,SALE,713,,2023-02-07 08:54:10.193000,2023-02-07 08:54:10.193000
1156,PURCHASE,,443,2023-02-07 09:31:09.839000,2023-02-07 09:31:09.839000
1157,SALE,714,,2023-02-07 09:40:10.422000,2023-02-07 09:40:10.422000
1158,SALE,715,,2023-02-07 10:04:10.084000,2023-02-07 10:04:10.084000
1159,SALE,716,,2023-02-07 10:10:09.982000,2023-02-07 10:10:09.982000
1160,PURCHASE,,444,2023-02-07 11:12:10.383000,2023-02-07 11:12:10.383000
1161,SALE,717,,2023-02-07 11:16:10.113000,2023-02-07 11:16:10.113000
1162,PURCHASE,,445,2023-02-07 11:22:10.034000,2023-02-07 11:22:10.034000
1163,SALE,718,,2023-02-07 11:41:10.001000,2023-02-07 11:41:10.001000
1164,SALE,719,,2023-02-07 11:43:09.767000,2023-02-07 11:43:09.767000
1165,SALE,720,,2023-02-07 12:08:09.779000,2023-02-07 12:08:09.779000
1166,SALE,721,,2023-02-07 12:14:10.246000,2023-02-07 12:14:10.246000
1167,SALE,722,,2023-02-07 12:24:10.083000,2023-02-07 12:24:10.083000
1168,SALE,723,,2023-02-07 12:32:10.402000,2023-02-07 12:32:10.402000
1169,SALE,724,,2023-02-07 13:06:10.237000,2023-02-07 13:06:10.237000
1170,PURCHASE,,446,2023-02-07 13:57:10.155000,2023-02-07 13:57:10.155000
1171,SALE,725,,2023-02-07 14:07:09.831000,2023-02-07 14:07:09.831000
1172,PURCHASE,,447,2023-02-07 14:12:09.903000,2023-02-07 14:12:09.903000
1173,SALE,726,,2023-02-07 14:51:10.067000,2023-02-07 14:51:10.067000
1174,SALE,727,,2023-02-07 14:54:10.179000,2023-02-07 14:54:10.179000
1175,SALE,728,,2023-02-07 14:57:09.956000,2023-02-07 14:57:09.956000
1176,PURCHASE,,448,2023-02-07 15:17:10.107000,2023-02-07 15:17:10.107000
1177,SALE,729,,2023-02-07 15:27:10.535000,2023-02-07 15:27:10.535000
1178,SALE,730,,2023-02-07 16:15:10.524000,2023-02-07 16:15:10.524000
1179,PURCHASE,,449,2023-02-07 16:51:10.106000,2023-02-07 16:51:10.106000
1180,PURCHASE,,450,2023-02-07 18:02:10.078000,2023-02-07 18:02:10.078000
1181,SALE,731,,2023-02-07 18:03:10.212000,2023-02-07 18:03:10.212000
1182,PURCHASE,,451,2023-02-08 08:20:10.239000,2023-02-08 08:20:10.239000
1183,SALE,732,,2023-02-08 08:28:10.186000,2023-02-08 08:28:10.186000
1184,SALE,733,,2023-02-08 08:37:09.981000,2023-02-08 08:37:09.981000
1185,SALE,734,,2023-02-08 08:43:10.014000,2023-02-08 08:43:10.014000
1186,SALE,735,,2023-02-08 08:52:09.819000,2023-02-08 08:52:09.819000
1187,PURCHASE,,452,2023-02-08 09:09:10.245000,2023-02-08 09:09:10.245000
1188,SALE,736,,2023-02-08 10:04:10.234000,2023-02-08 10:04:10.234000
1189,SALE,737,,2023-02-08 10:12:09.998000,2023-02-08 10:12:09.998000
1190,SALE,738,,2023-02-08 10:41:10.279000,2023-02-08 10:41:10.279000
1191,SALE,739,,2023-02-08 11:11:09.726000,2023-02-08 11:11:09.726000
1192,SALE,740,,2023-02-08 11:14:09.807000,2023-02-08 11:14:09.807000
1193,SALE,741,,2023-02-08 11:17:10.195000,2023-02-08 11:17:10.195000
1194,PURCHASE,,453,2023-02-08 11:19:09.735000,2023-02-08 11:19:09.735000
1195,PURCHASE,,454,2023-02-08 11:42:10.283000,2023-02-08 11:42:10.283000
1196,SALE,742,,2023-02-08 11:55:10.197000,2023-02-08 11:55:10.197000
1197,PURCHASE,,455,2023-02-08 12:19:09.798000,2023-02-08 12:19:09.798000
1198,SALE,743,,2023-02-08 12:27:09.936000,2023-02-08 12:27:09.936000
1199,PURCHASE,,456,2023-02-08 12:28:10.170000,2023-02-08 12:28:10.170000
1200,SALE,744,,2023-02-08 12:38:09.740000,2023-02-08 12:38:09.740000
1201,SALE,745,,2023-02-08 12:41:10.287000,2023-02-08 12:41:10.287000
1202,SALE,746,,2023-02-08 12:50:09.859000,2023-02-08 12:50:09.859000
1203,PURCHASE,,457,2023-02-08 12:52:10.017000,2023-02-08 12:52:10.017000
1204,PURCHASE,,458,2023-02-08 12:56:10.867000,2023-02-08 12:56:10.867000
1205,SALE,747,,2023-02-08 13:08:09.976000,2023-02-08 13:08:09.976000
1206,PURCHASE,,459,2023-02-08 13:28:10.277000,2023-02-08 13:28:10.277000
1207,SALE,748,,2023-02-08 13:36:09.954000,2023-02-08 13:36:09.954000
1208,PURCHASE,,460,2023-02-08 13:39:10.368000,2023-02-08 13:39:10.368000
1209,SALE,749,,2023-02-08 13:50:10.250000,2023-02-08 13:50:10.250000
1210,SALE,750,,2023-02-08 13:55:09.875000,2023-02-08 13:55:09.875000
1211,PURCHASE,,461,2023-02-08 14:02:09.815000,2023-02-08 14:02:09.815000
1212,SALE,751,,2023-02-08 14:33:10.073000,2023-02-08 14:33:10.073000
1213,PURCHASE,,462,2023-02-08 14:49:09.896000,2023-02-08 14:49:09.896000
1214,SALE,752,,2023-02-08 14:59:10.307000,2023-02-08 14:59:10.307000
1215,PURCHASE,,463,2023-02-08 15:22:10.123000,2023-02-08 15:22:10.123000
1216,SALE,753,,2023-02-08 15:40:09.992000,2023-02-08 15:40:09.992000
1217,PURCHASE,,464,2023-02-08 16:04:10.072000,2023-02-08 16:04:10.072000
1218,SALE,754,,2023-02-08 16:18:09.982000,2023-02-08 16:18:09.982000
1219,SALE,755,,2023-02-08 16:31:10.615000,2023-02-08 16:31:10.615000
1220,PURCHASE,,465,2023-02-08 16:34:10.060000,2023-02-08 16:34:10.060000
1221,SALE,756,,2023-02-08 16:36:09.956000,2023-02-08 16:36:09.956000
1222,SALE,757,,2023-02-08 16:43:10.315000,2023-02-08 16:43:10.315000
1223,PURCHASE,,466,2023-02-08 17:00:09.860000,2023-02-08 17:00:09.860000
1224,PURCHASE,,467,2023-02-08 17:01:10.495000,2023-02-08 17:01:10.495000
1225,SALE,758,,2023-02-08 17:05:09.789000,2023-02-08 17:05:09.789000
1226,PURCHASE,,468,2023-02-08 17:06:10.115000,2023-02-08 17:06:10.115000
1227,PURCHASE,,469,2023-02-08 17:16:09.883000,2023-02-08 17:16:09.883000
1228,SALE,759,,2023-02-08 17:17:09.927000,2023-02-08 17:17:09.927000
1229,PURCHASE,,470,2023-02-08 17:17:09.933000,2023-02-08 17:17:09.933000
1230,SALE,760,,2023-02-08 17:18:10.044000,2023-02-08 17:18:10.044000
1231,SALE,761,,2023-02-08 17:22:09.797000,2023-02-08 17:22:09.797000
1232,PURCHASE,,471,2023-02-08 17:29:10.103000,2023-02-08 17:29:10.103000
1233,PURCHASE,,472,2023-02-08 17:30:09.787000,2023-02-08 17:30:09.787000
1234,SALE,762,,2023-02-08 17:50:10.221000,2023-02-08 17:50:10.221000
1235,SALE,763,,2023-02-08 18:18:09.834000,2023-02-08 18:18:09.834000
1236,SALE,764,,2023-02-08 18:33:09.927000,2023-02-08 18:33:09.927000
1237,PURCHASE,,473,2023-02-08 18:56:10.280000,2023-02-08 18:56:10.280000
1238,SALE,765,,2023-02-09 08:05:10.363000,2023-02-09 08:05:10.363000
1239,SALE,766,,2023-02-09 08:30:10.108000,2023-02-09 08:30:10.108000
1240,SALE,767,,2023-02-09 09:00:09.750000,2023-02-09 09:00:09.750000
1241,SALE,768,,2023-02-09 10:11:10.893000,2023-02-09 10:11:10.893000
1242,SALE,769,,2023-02-09 10:28:10.332000,2023-02-09 10:28:10.332000
1243,SALE,770,,2023-02-09 10:53:10.297000,2023-02-09 10:53:10.297000
1244,PURCHASE,,474,2023-02-09 11:00:10.354000,2023-02-09 11:00:10.354000
1245,SALE,771,,2023-02-09 11:16:10.431000,2023-02-09 11:16:10.431000
1246,SALE,772,,2023-02-09 11:21:09.954000,2023-02-09 11:21:09.954000
1247,SALE,773,,2023-02-09 12:04:10.069000,2023-02-09 12:04:10.069000
1248,SALE,774,,2023-02-09 12:44:09.876000,2023-02-09 12:44:09.876000
1249,PURCHASE,,475,2023-02-09 12:45:09.809000,2023-02-09 12:45:09.809000
1250,SALE,775,,2023-02-09 13:05:10.513000,2023-02-09 13:05:10.513000
1251,PURCHASE,,476,2023-02-09 13:49:09.875000,2023-02-09 13:49:09.875000
1252,PURCHASE,,477,2023-02-09 14:34:10.173000,2023-02-09 14:34:10.173000
1253,SALE,776,,2023-02-09 14:41:09.988000,2023-02-09 14:41:09.988000
1254,PURCHASE,,478,2023-02-09 15:04:10.796000,2023-02-09 15:04:10.796000
1255,SALE,777,,2023-02-09 15:24:10.121000,2023-02-09 15:24:10.121000
1256,SALE,778,,2023-02-09 15:59:09.993000,2023-02-09 15:59:09.993000
1257,SALE,779,,2023-02-09 16:26:09.996000,2023-02-09 16:26:09.996000
1258,SALE,780,,2023-02-09 16:48:10.356000,2023-02-09 16:48:10.356000
1259,PURCHASE,,479,2023-02-09 17:56:10.488000,2023-02-09 17:56:10.488000
1260,SALE,781,,2023-02-09 18:18:10.112000,2023-02-09 18:18:10.112000
1261,SALE,782,,2023-02-09 18:23:09.932000,2023-02-09 18:23:09.932000
1262,SALE,783,,2023-02-09 18:24:09.998000,2023-02-09 18:24:09.998000
1263,PURCHASE,,480,2023-02-09 18:38:10.284000,2023-02-09 18:38:10.284000
1264,SALE,784,,2023-02-09 18:45:10.389000,2023-02-09 18:45:10.389000
1265,SALE,785,,2023-02-10 08:08:09.997000,2023-02-10 08:08:09.997000
1266,SALE,786,,2023-02-10 08:28:10.078000,2023-02-10 08:28:10.078000
1267,PURCHASE,,481,2023-02-10 09:35:09.775000,2023-02-10 09:35:09.775000
1268,PURCHASE,,482,2023-02-10 09:38:10.081000,2023-02-10 09:38:10.081000
1269,SALE,787,,2023-02-10 09:56:10.080000,2023-02-10 09:56:10.080000
1270,SALE,788,,2023-02-10 10:22:10.066000,2023-02-10 10:22:10.066000
1271,SALE,789,,2023-02-10 11:06:10.225000,2023-02-10 11:06:10.225000
1272,SALE,790,,2023-02-10 12:15:10.221000,2023-02-10 12:15:10.221000
1273,SALE,791,,2023-02-10 12:22:09.959000,2023-02-10 12:22:09.959000
1274,SALE,792,,2023-02-10 12:24:10.495000,2023-02-10 12:24:10.495000
1275,SALE,793,,2023-02-10 12:27:09.997000,2023-02-10 12:27:09.997000
1276,SALE,794,,2023-02-10 12:37:10.352000,2023-02-10 12:37:10.352000
1277,PURCHASE,,483,2023-02-10 12:48:09.880000,2023-02-10 12:48:09.880000
1278,SALE,795,,2023-02-10 12:49:09.864000,2023-02-10 12:49:09.864000
1279,SALE,796,,2023-02-10 12:54:10.061000,2023-02-10 12:54:10.061000
1280,PURCHASE,,484,2023-02-10 13:53:10.086000,2023-02-10 13:53:10.086000
1281,SALE,797,,2023-02-10 13:57:10.011000,2023-02-10 13:57:10.011000
1282,SALE,798,,2023-02-10 14:35:10.161000,2023-02-10 14:35:10.161000
1283,SALE,799,,2023-02-10 14:55:09.863000,2023-02-10 14:55:09.863000
1284,SALE,800,,2023-02-10 15:34:10.267000,2023-02-10 15:34:10.267000
1285,SALE,801,,2023-02-10 15:51:10.098000,2023-02-10 15:51:10.098000
1286,SALE,802,,2023-02-10 16:19:10.029000,2023-02-10 16:19:10.029000
1287,SALE,803,,2023-02-10 16:55:10.227000,2023-02-10 16:55:10.227000
1288,SALE,804,,2023-02-10 18:31:09.994000,2023-02-10 18:31:09.994000
1289,PURCHASE,,485,2023-02-10 18:32:10.146000,2023-02-10 18:32:10.146000
1290,SALE,805,,2023-02-10 18:34:09.674000,2023-02-10 18:34:09.674000
1291,SALE,806,,2023-02-10 18:41:10.159000,2023-02-10 18:41:10.159000
1292,PURCHASE,,486,2023-02-10 18:56:09.963000,2023-02-10 18:56:09.963000
1293,PURCHASE,,487,2023-02-13 08:01:10.551000,2023-02-13 08:01:10.551000
1294,SALE,807,,2023-02-13 08:25:10.057000,2023-02-13 08:25:10.057000
1295,SALE,808,,2023-02-13 08:58:09.942000,2023-02-13 08:58:09.942000
1296,SALE,809,,2023-02-13 09:21:10.103000,2023-02-13 09:21:10.103000
1297,SALE,810,,2023-02-13 09:30:10.418000,2023-02-13 09:30:10.418000
1298,SALE,811,,2023-02-13 09:59:09.868000,2023-02-13 09:59:09.868000
1299,SALE,812,,2023-02-13 10:10:10.466000,2023-02-13 10:10:10.466000
1300,SALE,813,,2023-02-13 10:52:10.298000,2023-02-13 10:52:10.298000
1301,PURCHASE,,488,2023-02-13 11:25:09.830000,2023-02-13 11:25:09.830000
1302,PURCHASE,,489,2023-02-13 11:29:10.130000,2023-02-13 11:29:10.130000
1303,PURCHASE,,490,2023-02-13 11:31:10.297000,2023-02-13 11:31:10.297000
1304,SALE,814,,2023-02-13 11:52:09.900000,2023-02-13 11:52:09.900000
1305,SALE,815,,2023-02-13 11:53:10.181000,2023-02-13 11:53:10.181000
1306,SALE,816,,2023-02-13 12:22:10.079000,2023-02-13 12:22:10.079000
1307,SALE,817,,2023-02-13 12:36:09.997000,2023-02-13 12:36:09.997000
1308,SALE,818,,2023-02-13 13:33:09.784000,2023-02-13 13:33:09.784000
1309,PURCHASE,,491,2023-02-13 13:35:10.275000,2023-02-13 13:35:10.275000
1310,PURCHASE,,492,2023-02-13 13:56:10.407000,2023-02-13 13:56:10.407000
1311,SALE,819,,2023-02-13 14:06:09.841000,2023-02-13 14:06:09.841000
1312,SALE,820,,2023-02-13 14:17:10.055000,2023-02-13 14:17:10.055000
1313,SALE,821,,2023-02-13 14:45:10.114000,2023-02-13 14:45:10.114000
1314,SALE,822,,2023-02-13 14:47:10.297000,2023-02-13 14:47:10.297000
1315,SALE,823,,2023-02-13 14:53:09.918000,2023-02-13 14:53:09.918000
