purchase_order_id,created_at,last_updated,staff_id,counterparty_id,item_code,item_quantity,item_unit_price,currency_id,agreed_delivery_date,agreed_payment_date,agreed_delivery_location_id
600,2023-03-02 08:48:10.165000,2023-03-02 08:48:10.165000,10,3,9O5NPNO,231,175.51,1,2023-03-08,2023-03-03,11
601,2023-03-02 08:55:10.470000,2023-03-02 08:55:10.470000,4,1,BJQKMNM,217,171.10,2,2023-03-09,2023-03-02,20
602,2023-03-02 09:05:09.837000,2023-03-02 09:05:09.837000,12,8,PH7O7QC,459,672.03,3,2023-03-06,2023-03-05,9
603,2023-03-02 10:13:10.227000,2023-03-02 10:13:10.227000,11,2,983P1J8,758,839.58,1,2023-03-05,2023-03-07,29
604,2023-03-02 11:38:10.253000,2023-03-02 11:38:10.253000,8,10,N6PHVUF,238,581.20,1,2023-03-08,2023-03-05,16
605,2023-03-02 13:18:10.073000,2023-03-02 13:18:10.073000,18,10,ONWZFOC,602,898.28,2,2023-03-03,2023-03-03,29
606,2023-03-02 14:43:10.313000,2023-03-02 14:43:10.313000,5,1,JNPRPS1,704,12.79,3,2023-03-09,2023-03-06,12
607,2023-03-02 17:07:10.335000,2023-03-02 17:07:10.335000,16,3,FUNT2TZ,332,692.84,1,2023-03-08,2023-03-03,14
608,2023-03-02 17:46:09.713000,2023-03-02 17:46:09.713000,13,10,ZQALYXI,666,841.61,3,2023-03-09,2023-03-03,1
609,2023-03-02 18:06:10.405000,2023-03-02 18:06:10.405000,18,2,B4C9F5Y,590,497.52,2,2023-03-04,2023-03-03,1
610,2023-03-03 08:00:13.229000,2023-03-03 08:00:13.229000,14,14,4N9HIUY,460,910.87,2,2023-03-08,2023-03-07,18
611,2023-03-03 08:03:10.193000,2023-03-03 08:03:10.193000,14,2,LOYOVN4,241,376.46,1,2023-03-04,2023-03-08,22
612,2023-03-03 08:35:09.950000,2023-03-03 08:35:09.950000,5,5,ZPOL53B,675,610.52,3,2023-03-06,2023-03-05,29
613,2023-03-03 08:37:10.368000,2023-03-03 08:37:10.368000,14,11,3S0JLRX,586,152.32,2,2023-03-05,2023-03-06,6
615,2023-03-03 11:23:09.987000,2023-03-03 11:23:09.987000,3,4,QARCI1M,940,498.19,1,2023-03-07,2023-03-03,5
616,2023-03-03 13:36:10.351000,2023-03-03 13:36:10.351000,15,10,4LZTR5N,107,951.72,3,2023-03-06,2023-03-06,22
617,2023-03-03 13:54:10.466000,2023-03-03 13:54:10.466000,17,11,ALHRLD7,752,108.46,3,2023-03-06,2023-03-07,22
618,2023-03-03 14:14:10.068000,2023-03-03 14:14:10.068000,8,13,BCF9BOM,734,799.59,2,2023-03-09,2023-03-09,7
619,2023-03-03 16:55:10.306000,2023-03-03 16:55:10.306000,3,7,V7AJQVO,300,309.38,2,2023-03-08,2023-03-09,3
620,2023-03-03 18:19:09.948000,2023-03-03 18:19:09.948000,17,9,V54VC3M,644,501.11,1,2023-03-06,2023-03-04,14
621,2023-03-03 18:54:10.206000,2023-03-03 18:54:10.206000,18,17,9MPBR0Z,142,362.26,1,2023-03-05,2023-03-05,21
614,2023-03-03 10:54:10.140000,2023-03-03 10:54:10.140000,16,12,GPL5UXY,151,53.04,1,2023-03-08,2023-03-05,14
622,2023-03-06 09:47:09.937000,2023-03-06 09:47:09.937000,9,3,3P63KRH,151,321.75,3,2023-03-11,2023-03-10,12
623,2023-03-06 12:22:09.988000,2023-03-06 12:22:09.988000,2,13,INYJNBE,531,386.62,3,2023-03-13,2023-03-10,14
624,2023-03-06 13:39:10.268000,2023-03-06 13:39:10.268000,2,4,VSFSKQK,843,854.61,2,2023-03-09,2023-03-09,20
625,2023-03-06 13:46:09.742000,2023-03-06 13:46:09.742000,8,9,VON13CA,699,165.76,1,2023-03-08,2023-03-11,16
626,2023-03-06 15:41:10.183000,2023-03-06 15:41:10.183000,14,6,3RT5G3D,927,492.53,2,2023-03-09,2023-03-08,22
627,2023-03-06 15:49:09.975000,2023-03-06 15:49:09.975000,17,18,CS53Q9S,683,964.47,2,2023-03-07,2023-03-11,26
628,2023-03-06 16:00:10.139000,2023-03-06 16:00:10.139000,9,8,N8Q7K5R,884,632.37,2,2023-03-09,2023-03-09,20
629,2023-03-06 16:45:09.688000,2023-03-06 16:45:09.688000,13,16,B7IKPST,341,780.59,2,2023-03-11,2023-03-10,12
630,2023-03-06 18:33:10.121000,2023-03-06 18:33:10.121000,20,19,TM6KJIK,452,497.61,2,2023-03-08,2023-03-09,29
631,2023-03-07 09:57:10.431000,2023-03-07 09:57:10.431000,6,7,L7O3KF2,566,790.54,3,2023-03-13,2023-03-08,15
632,2023-03-07 10:27:09.902000,2023-03-07 10:27:09.902000,14,10,2ID6S8A,669,224.99,2,2023-03-12,2023-03-10,11
633,2023-03-07 10:28:10.088000,2023-03-07 10:28:10.088000,6,11,N55XIWR,63,897.61,3,2023-03-08,2023-03-10,18
634,2023-03-07 12:04:10.373000,2023-03-07 12:04:10.373000,2,11,J4UZX0O,521,160.45,1,2023-03-10,2023-03-12,20
635,2023-03-07 12:33:10.136000,2023-03-07 12:33:10.136000,14,11,FKVC2U9,901,209.27,2,2023-03-08,2023-03-13,2
637,2023-03-07 14:22:10.033000,2023-03-07 14:22:10.033000,17,4,FPOJCZB,329,198.17,2,2023-03-14,2023-03-12,24
464,2023-02-08 16:04:10.072000,2023-02-08 16:04:10.072000,11,13,2S0RII0,594,258.27,1,2023-03-08,2023-02-11,30
638,2023-03-07 17:14:10.048000,2023-03-07 17:14:10.048000,3,20,3L3S8I7,609,37.75,3,2023-03-09,2023-03-11,30
636,2023-03-07 14:07:09.908000,2023-03-07 14:07:09.908000,17,5,P4AGJDA,538,490.89,1,2023-03-12,2023-03-08,27
639,2023-03-08 08:05:10.374000,2023-03-08 08:05:10.374000,8,14,ZOY1ZCP,842,287.21,3,2023-03-14,2023-03-09,21
640,2023-03-08 08:49:09.894000,2023-03-08 08:49:09.894000,19,9,AE92AV5,651,491.85,3,2023-03-12,2023-03-10,24
641,2023-03-08 09:15:09.733000,2023-03-08 09:15:09.733000,7,7,0QT77R3,513,554.56,1,2023-03-15,2023-03-10,10
642,2023-03-08 09:29:10.466000,2023-03-08 09:29:10.466000,7,13,KL5ET22,6,478.22,3,2023-03-14,2023-03-10,28
643,2023-03-08 10:32:09.984000,2023-03-08 10:32:09.984000,5,11,DSY9UJO,655,782.70,3,2023-03-10,2023-03-14,29
644,2023-03-08 10:40:10.111000,2023-03-08 10:40:10.111000,19,18,RAOOCKE,762,860.91,2,2023-03-14,2023-03-12,12
645,2023-03-08 10:58:10.529000,2023-03-08 10:58:10.529000,10,13,27O8L3F,629,773.44,1,2023-03-09,2023-03-12,13
537,2023-02-20 12:51:10.116000,2023-02-20 12:51:10.116000,7,5,29O7IVW,12,912.16,1,2023-02-21,2023-02-20,5
646,2023-03-08 11:10:10.130000,2023-03-08 11:10:10.130000,19,3,1VQEDMG,465,188.78,2,2023-03-14,2023-03-13,26
647,2023-03-08 11:37:10.092000,2023-03-08 11:37:10.092000,12,20,8BRTTFP,617,997.49,2,2023-03-11,2023-03-08,29
648,2023-03-08 12:31:09.924000,2023-03-08 12:31:09.924000,1,2,D5IUCZW,150,763.13,1,2023-03-11,2023-03-08,22
649,2023-03-08 12:55:10.396000,2023-03-08 12:55:10.396000,18,1,TXF05ZR,101,200.16,3,2023-03-12,2023-03-12,4
650,2023-03-08 14:23:09.986000,2023-03-08 14:23:09.986000,16,3,AQOLTGU,411,920.97,2,2023-03-10,2023-03-13,1
651,2023-03-08 15:30:10.550000,2023-03-08 15:30:10.550000,18,4,607PMJS,875,52.21,3,2023-03-08,2023-03-14,2
652,2023-03-08 15:45:10.105000,2023-03-08 15:45:10.105000,16,11,C7UZPW4,353,523.49,1,2023-03-10,2023-03-10,17
653,2023-03-08 16:23:10.192000,2023-03-08 16:23:10.192000,15,2,YYCD680,207,683.36,2,2023-03-09,2023-03-13,6
654,2023-03-08 16:38:10.075000,2023-03-08 16:38:10.075000,9,15,EZC01ST,115,404.76,3,2023-03-15,2023-03-13,1
655,2023-03-08 17:04:10.109000,2023-03-08 17:04:10.109000,20,6,SK6LX1M,397,725.58,1,2023-03-12,2023-03-09,6
657,2023-03-08 18:59:09.986000,2023-03-08 18:59:09.986000,7,9,86K9M90,931,989.66,3,2023-03-14,2023-03-13,5
658,2023-03-09 10:20:10.077000,2023-03-09 10:20:10.077000,11,20,J2PY8N3,966,373.67,1,2023-03-11,2023-03-14,11
659,2023-03-09 10:41:10.165000,2023-03-09 10:41:10.165000,11,18,52QWPR1,703,561.42,3,2023-03-15,2023-03-14,7
660,2023-03-09 11:05:10.029000,2023-03-09 11:05:10.029000,3,16,NMOQFEP,297,253.89,3,2023-03-15,2023-03-11,8
661,2023-03-09 12:06:10.468000,2023-03-09 12:06:10.468000,19,11,C76437R,247,310.54,1,2023-03-14,2023-03-14,4
662,2023-03-09 13:47:09.979000,2023-03-09 13:47:09.979000,11,4,QAG4BUV,143,413.17,3,2023-03-12,2023-03-10,8
663,2023-03-09 14:08:09.915000,2023-03-09 14:08:09.915000,9,11,4KGQPBD,510,39.55,1,2023-03-15,2023-03-15,30
664,2023-03-09 14:33:10.091000,2023-03-09 14:33:10.091000,19,3,BAB538Z,210,764.32,3,2023-03-14,2023-03-10,22
665,2023-03-09 16:31:10.194000,2023-03-09 16:31:10.194000,10,8,A69HM2O,33,956.31,3,2023-03-16,2023-03-11,12
666,2023-03-09 16:41:09.873000,2023-03-09 16:41:09.873000,20,8,JLC8ALN,357,84.92,2,2023-03-09,2023-03-15,10
667,2023-03-09 17:45:10.062000,2023-03-09 17:45:10.062000,3,9,FM01LQ3,211,403.21,3,2023-03-11,2023-03-11,23
668,2023-03-09 18:02:09.956000,2023-03-09 18:02:09.956000,9,7,GB7JYJH,949,381.48,3,2023-03-14,2023-03-10,14
669,2023-03-10 08:42:10.271000,2023-03-10 08:42:10.271000,20,18,BHG3Q5F,154,340.14,1,2023-03-16,2023-03-12,12
670,2023-03-10 09:11:09.848000,2023-03-10 09:11:09.848000,9,9,SBY9AR1,325,692.09,2,2023-03-12,2023-03-15,4
671,2023-03-10 11:24:09.905000,2023-03-10 11:24:09.905000,16,20,SDHF17I,642,695.94,2,2023-03-13,2023-03-11,9
672,2023-03-10 15:44:10.113000,2023-03-10 15:44:10.113000,1,12,TJWX4NY,689,100.17,1,2023-03-10,2023-03-12,9
673,2023-03-10 16:41:09.922000,2023-03-10 16:41:09.922000,10,12,3XZE3P6,654,247.08,2,2023-03-13,2023-03-12,4
674,2023-03-10 18:05:10.143000,2023-03-10 18:05:10.143000,10,7,0YSXAHX,315,478.75,1,2023-03-13,2023-03-11,14
675,2023-03-10 18:08:09.795000,2023-03-10 18:08:09.795000,8,8,HVHVBOR,532,859.84,1,2023-03-14,2023-03-16,28
676,2023-03-13 08:00:13.318000,2023-03-13 08:00:13.318000,9,13,HQSAQT1,525,505.13,3,2023-03-17,2023-03-14,28
677,2023-03-13 08:41:09.854000,2023-03-13 08:41:09.854000,19,13,9ZPQB14,224,876.69,2,2023-03-18,2023-03-19,25
678,2023-03-13 11:16:10.094000,2023-03-13 11:16:10.094000,20,14,DWTH9MM,865,312.91,2,2023-03-15,2023-03-15,26
679,2023-03-13 12:08:10.104000,2023-03-13 12:08:10.104000,9,7,ZORXJ3T,498,825.12,2,2023-03-16,2023-03-13,22
680,2023-03-13 12:44:10.161000,2023-03-13 12:44:10.161000,17,7,K0ZE5YM,178,689.81,2,2023-03-20,2023-03-18,29
681,2023-03-13 13:02:10.407000,2023-03-13 13:02:10.407000,2,20,XAE5R2V,569,434.18,3,2023-03-17,2023-03-16,24
682,2023-03-13 13:29:10.090000,2023-03-13 13:29:10.090000,5,15,KBJ4PHH,932,259.65,2,2023-03-18,2023-03-17,13
683,2023-03-13 14:30:10.066000,2023-03-13 14:30:10.066000,7,1,Y8ZL28R,320,355.49,3,2023-03-13,2023-03-16,3
684,2023-03-13 16:20:10.085000,2023-03-13 16:20:10.085000,13,1,IX3NOCT,335,810.72,2,2023-03-14,2023-03-16,25
685,2023-03-13 17:39:09.997000,2023-03-13 17:39:09.997000,6,2,29X0OVK,940,636.94,3,2023-03-18,2023-03-19,25
686,2023-03-13 18:06:09.970000,2023-03-13 18:06:09.970000,10,6,BVUI67A,855,199.11,3,2023-03-18,2023-03-15,9
687,2023-03-14 09:16:09.996000,2023-03-14 09:16:09.996000,12,12,U4FIPSZ,738,246.58,1,2023-03-15,2023-03-16,3
688,2023-03-14 09:41:10.399000,2023-03-14 09:41:10.399000,19,5,ULOPC2N,532,689.85,2,2023-03-18,2023-03-20,29
656,2023-03-08 18:35:10.485000,2023-03-08 18:35:10.485000,8,11,KF01JSX,256,303.92,2,2023-03-13,2023-03-12,28
689,2023-03-14 12:42:09.994000,2023-03-14 12:42:09.994000,5,20,AB3U1AA,167,333.18,3,2023-03-19,2023-03-18,29
690,2023-03-14 16:20:09.756000,2023-03-14 16:20:09.756000,19,5,IC7Q961,376,200.09,3,2023-03-20,2023-03-18,15
691,2023-03-14 17:43:10.382000,2023-03-14 17:43:10.382000,11,8,YTT5W53,669,747.70,3,2023-03-18,2023-03-16,30
692,2023-03-14 18:55:10.325000,2023-03-14 18:55:10.325000,12,8,FWHJPSO,223,408.19,3,2023-03-20,2023-03-18,17
693,2023-03-15 08:11:10.135000,2023-03-15 08:11:10.135000,19,8,MXWJ37X,333,800.00,1,2023-03-15,2023-03-16,23
694,2023-03-15 08:51:09.884000,2023-03-15 08:51:09.884000,15,16,OZFHWQT,621,983.70,3,2023-03-20,2023-03-16,5
695,2023-03-15 10:47:10.385000,2023-03-15 10:47:10.385000,14,19,ZQV5O3I,560,343.99,3,2023-03-19,2023-03-17,16
696,2023-03-15 11:01:09.822000,2023-03-15 11:01:09.822000,15,2,5OBAVOB,865,135.64,2,2023-03-19,2023-03-17,1
697,2023-03-15 12:27:10.620000,2023-03-15 12:27:10.620000,18,16,0UUJFTW,575,52.66,1,2023-03-16,2023-03-19,13
698,2023-03-15 12:55:10.062000,2023-03-15 12:55:10.062000,15,8,B2YKF15,730,79.55,3,2023-03-22,2023-03-17,13
699,2023-03-15 14:06:10.103000,2023-03-15 14:06:10.103000,18,16,4G2M8DI,477,819.69,2,2023-03-16,2023-03-18,11
700,2023-03-15 15:17:10.036000,2023-03-15 15:17:10.036000,1,14,TA77AY5,805,725.48,1,2023-03-21,2023-03-19,13
701,2023-03-15 15:54:10.302000,2023-03-15 15:54:10.302000,12,3,FVR4TOC,706,677.33,3,2023-03-16,2023-03-17,11
702,2023-03-15 16:44:10.086000,2023-03-15 16:44:10.086000,14,7,VORJY3I,971,518.62,1,2023-03-21,2023-03-16,17
703,2023-03-15 17:59:10.140000,2023-03-15 17:59:10.140000,5,2,LMG2P9S,649,496.49,1,2023-03-19,2023-03-17,26
704,2023-03-15 18:21:10.088000,2023-03-15 18:21:10.088000,19,12,LLHLXRT,604,555.95,1,2023-03-18,2023-03-21,19
705,2023-03-15 18:48:09.881000,2023-03-15 18:48:09.881000,11,19,EOFYYOU,649,10.05,2,2023-03-17,2023-03-18,2
706,2023-03-16 10:52:09.885000,2023-03-16 10:52:09.885000,2,5,1XDT55Q,113,978.30,2,2023-03-21,2023-03-18,29
707,2023-03-16 11:26:10.133000,2023-03-16 11:26:10.133000,15,17,RS6TZSP,278,259.22,2,2023-03-20,2023-03-20,18
708,2023-03-16 11:28:10.058000,2023-03-16 11:28:10.058000,12,5,4RRGVQT,964,527.61,2,2023-03-23,2023-03-20,9
709,2023-03-16 11:38:09.872000,2023-03-16 11:38:09.872000,1,13,7NR3ODB,541,988.27,3,2023-03-19,2023-03-17,10
710,2023-03-16 13:08:10.096000,2023-03-16 13:08:10.096000,18,11,3YWZXUX,661,400.41,1,2023-03-23,2023-03-19,6
572,2023-02-24 10:40:09.977000,2023-02-24 10:40:09.977000,7,9,YFF8NBQ,998,536.98,3,2023-02-26,2023-02-25,11
711,2023-03-16 18:14:09.682000,2023-03-16 18:14:09.682000,1,15,3X3UF7N,854,192.53,1,2023-03-18,2023-03-20,16
712,2023-03-17 08:23:10.303000,2023-03-17 08:23:10.303000,12,5,E1A7NJN,174,621.92,2,2023-03-17,2023-03-18,29
713,2023-03-17 10:06:10.483000,2023-03-17 10:06:10.483000,1,16,I8Y5ONN,12,207.38,1,2023-03-20,2023-03-18,26
714,2023-03-17 10:16:10.231000,2023-03-17 10:16:10.231000,6,3,T4IJUT1,266,303.66,1,2023-03-21,2023-03-21,5
715,2023-03-17 11:49:10.184000,2023-03-17 11:49:10.184000,5,2,5ND60XY,462,19.33,2,2023-03-20,2023-03-18,5
716,2023-03-17 12:38:09.896000,2023-03-17 12:38:09.896000,20,17,RP4TDVJ,792,521.98,2,2023-03-20,2023-03-17,23
717,2023-03-17 15:44:10.269000,2023-03-17 15:44:10.269000,8,4,UFYBXW3,520,980.63,2,2023-03-21,2023-03-18,4
718,2023-03-17 17:14:09.891000,2023-03-17 17:14:09.891000,20,1,NT7P5SH,865,953.46,2,2023-03-22,2023-03-19,2
719,2023-03-17 17:39:09.656000,2023-03-17 17:39:09.656000,2,15,9EMSUO5,921,357.80,1,2023-03-18,2023-03-18,14
720,2023-03-17 18:00:09.898000,2023-03-17 18:00:09.898000,12,5,XBKFLUH,582,627.21,3,2023-03-21,2023-03-18,10
721,2023-03-17 18:13:09.725000,2023-03-17 18:13:09.725000,9,20,8TC89JH,983,727.67,1,2023-03-20,2023-03-21,7
722,2023-03-17 18:57:10.218000,2023-03-17 18:57:10.218000,18,17,GMPHNX2,42,850.63,1,2023-03-17,2023-03-18,3
723,2023-03-20 09:05:09.593000,2023-03-20 09:05:09.593000,3,12,ERMCTKS,799,166.63,2,2023-03-23,2023-03-24,1
724,2023-03-20 09:18:09.751000,2023-03-20 09:18:09.751000,7,11,84YFMTH,288,504.77,2,2023-03-25,2023-03-20,8
725,2023-03-20 10:09:09.653000,2023-03-20 10:09:09.653000,18,10,KA6K5OX,276,972.12,2,2023-03-26,2023-03-21,13
726,2023-03-20 11:40:10.010000,2023-03-20 11:40:10.010000,18,10,IZVQKQ8,63,33.67,2,2023-03-25,2023-03-21,20
727,2023-03-20 13:33:10.062000,2023-03-20 13:33:10.062000,14,7,TPOLTBG,439,860.80,1,2023-03-26,2023-03-26,9
728,2023-03-20 16:34:09.956000,2023-03-20 16:34:09.956000,6,3,RAW4OF7,114,505.95,2,2023-03-25,2023-03-21,5
729,2023-03-20 16:54:10.059000,2023-03-20 16:54:10.059000,2,16,VFR3LWT,91,810.24,3,2023-03-25,2023-03-25,25
730,2023-03-20 17:02:09.634000,2023-03-20 17:02:09.634000,18,13,50PZZ0L,47,830.72,2,2023-03-23,2023-03-23,25
731,2023-03-20 18:47:09.976000,2023-03-20 18:47:09.976000,1,3,S8474KN,793,974.03,1,2023-03-22,2023-03-25,8
732,2023-03-21 08:35:09.765000,2023-03-21 08:35:09.765000,5,2,L17V3KM,58,60.67,2,2023-03-23,2023-03-21,30
733,2023-03-21 09:45:09.727000,2023-03-21 09:45:09.727000,15,16,EGKY2J5,97,719.64,1,2023-03-25,2023-03-26,12
734,2023-03-21 10:08:09.702000,2023-03-21 10:08:09.702000,7,2,9K6RXF3,389,935.52,1,2023-03-22,2023-03-22,12
735,2023-03-21 12:02:10.130000,2023-03-21 12:02:10.130000,8,16,X8R2O6Q,159,869.06,2,2023-03-25,2023-03-24,18
736,2023-03-21 13:11:09.963000,2023-03-21 13:11:09.963000,8,11,5I1Z3NN,519,731.52,1,2023-03-24,2023-03-24,25
737,2023-03-21 13:14:10.044000,2023-03-21 13:14:10.044000,11,7,F5EH9Q2,890,195.88,3,2023-03-27,2023-03-27,22
738,2023-03-21 14:11:09.788000,2023-03-21 14:11:09.788000,3,7,HP0M5WI,232,985.75,2,2023-03-21,2023-03-27,10
739,2023-03-21 15:03:09.845000,2023-03-21 15:03:09.845000,12,19,PGIJ20V,398,445.11,2,2023-03-23,2023-03-24,12
